Format: Days, Expected Price, Expected Return, Probability of Breakeven
POTX: 90, 4.95, -21.07, 0.2488
PBYI: 90, 2.48, -24.38, 0.2488
NURO: 90, 3.98, -26.24, 0.2487
RNWWW: 90, 1.23, -25.59, 0.2485
PRSO: 90, 3.44, -26.38, 0.2479
DHHCU: 90, 9.5, -3.63, 0.2476
ENVB: 90, 0.89, -8.66, 0.2474
IDRA: 90, 0.43, -24.34, 0.2471
AVRO: 90, 2.99, -24.83, 0.247
OMGA: 90, 9.8, -25.25, 0.247
NMRD: 90, 3.54, -27.29, 0.247
VERB: 90, 1.07, -17.05, 0.2465
HYDR: 90, 17.41, -15.06, 0.2463
WOOF: 90, 16.7, -16.77, 0.2463
GSMG: 90, 0.92, -25.58, 0.2463
SOPH: 90, 11.04, -20.98, 0.246
JG: 90, 0.8, -26.04, 0.2458
GRVI: 90, 3.05, -27.71, 0.2458
KPRX: 90, 0.69, -26.66, 0.2457
SCOBU: 90, 9.65, -2.59, 0.2453
GRABW: 90, 1.54, -26.75, 0.245
ATOS: 90, 1.24, -28.71, 0.2447
VRME: 90, 2.82, -19.02, 0.2446
NMTR: 90, 0.75, -25.41, 0.2443
GMBL: 90, 2.95, -21.35, 0.2441
ALRN: 90, 0.42, -27.16, 0.2438
MIGI: 90, 6.61, -1.34, 0.2437
ALNA: 90, 0.5, -26.6, 0.2436
BTB: 90, 0.46, -23.31, 0.2432
EQOS: 90, 1.55, -26.16, 0.2428
BPTH: 90, 3.17, -28.85, 0.2428
USWS: 90, 0.91, -26.61, 0.2427
MOTS: 90, 0.37, -25.38, 0.2426
MDRR: 90, 0.78, -27.41, 0.2421
CHEK: 90, 0.53, -28.49, 0.2421
TIL: 90, 13.3, -24.33, 0.2417
XSPA: 90, 1.55, -29.31, 0.2415
IMAC: 90, 0.98, -17.59, 0.2413
KRON: 90, 11.69, -20.84, 0.2412
CLOV: 90, 2.96, -26.25, 0.2411
EDSA: 90, 4.5, -26.97, 0.2408
DAWN: 90, 13.2, -23.89, 0.2407
OCUP: 90, 2.87, -26.62, 0.2407
DTSS: 90, 1.33, -24.48, 0.2404
BCEL: 90, 2.45, -27.9, 0.2404
PMCB: 90, 1.94, -28.52, 0.2403
DYN: 90, 9.82, -21.65, 0.2402
PCSA: 90, 4.29, -17.36, 0.2398
AUUD: 90, 1.38, -28.72, 0.2398
VTYX: 90, 14.58, -26.97, 0.239
ONCS: 90, 0.67, -26.01, 0.2389
ARYE: 90, 9.48, -2.31, 0.2388
TSHA: 90, 9.29, -23.01, 0.2383
HYFM: 90, 21.76, -25.31, 0.2383
SISI: 90, 5.25, -27.95, 0.2382
HOOK: 90, 1.91, -25.37, 0.238
FATT: 90, 23.34, -2.52, 0.2376
FDMT: 90, 16.89, -25.16, 0.2373
IMUX: 90, 7.33, -26.71, 0.2373
SLDB: 90, 1.36, -26.91, 0.237
AEZS: 90, 0.29, -28.24, 0.2366
QNRX: 90, 1.38, -30.1, 0.2366
VCNX: 90, 0.87, -28.27, 0.2365
INDP: 90, 4.2, -28.62, 0.2363
VIRX: 90, 2.59, -30.12, 0.2361
MUDSW: 90, 0.66, -16.18, 0.2357
AEMD: 90, 1.51, -30.12, 0.2357
YGMZ: 90, 1.75, -21.12, 0.2356
YTEN: 90, 3.66, -30.53, 0.2354
DNAD: 90, 9.66, -1.9, 0.2353
STAF: 90, 0.71, -30.63, 0.2353
ACOR: 90, 1.81, -26.84, 0.2352
APM: 90, 1.33, -29.5, 0.2352
BNR: 90, 7.6, -24.13, 0.235
THMO: 90, 0.8, -29.64, 0.235
VYNT: 90, 1.01, -31.17, 0.2344
DUOL: 90, 81.22, -26.06, 0.2341
ULCC: 90, 11.75, -16.41, 0.234
KALA: 90, 0.93, -25.38, 0.2337
ODT: 90, 1.05, -28.15, 0.2337
OSMT: 90, 0.87, -28.24, 0.2337
AHG: 90, 1.47, -30.35, 0.2336
AIHS: 90, 0.3, -29.63, 0.2334
AIKI: 90, 0.44, -30.37, 0.2334
HTBX: 90, 2.44, -30.24, 0.2333
OPTN: 90, 1.26, -24.46, 0.2331
CGEM: 90, 12.33, -25.98, 0.2331
PASG: 90, 4.96, -28.29, 0.233
LMFA: 90, 3.76, -31.51, 0.2328
GP: 90, 6.12, -28.74, 0.2327
FWBI: 90, 1.05, -28.26, 0.2325
GTH: 90, 4.61, -26.12, 0.2323
TRIT: 90, 1.84, -24.79, 0.2319
CWBR: 90, 0.27, -28.43, 0.2316
LFTRW: 90, 0.57, -31.11, 0.2313
SHCRW: 90, 0.52, -30.02, 0.2312
RKDA: 90, 0.75, -33.05, 0.2306
TMCI: 90, 13.81, -23.79, 0.2305
XBIO: 90, 0.98, -30.15, 0.2302
PETV: 90, 3.35, -8.36, 0.23
CYCN: 90, 1.21, -29.07, 0.23
VITL: 90, 14.98, -19.03, 0.2298
NOVN: 90, 3.22, -28.74, 0.2298
MAXN: 90, 10.63, -30.54, 0.2292
STTK: 90, 6.74, -26.98, 0.229
SEEL: 90, 1.26, -32.13, 0.229
HGEN: 90, 3.1, -18.06, 0.2286
AXLA: 90, 1.63, -28.3, 0.2285
MYMD: 90, 4.15, -32.35, 0.2279
PULM: 90, 0.31, -31.94, 0.2276
HSTO: 90, 0.25, -32.09, 0.2276
UBX: 90, 1.01, -28.09, 0.2272
CBIO: 90, 0.7, -30.91, 0.2269
DBGI: 90, 1.64, -30.34, 0.2266
OCGN: 90, 3.35, -30.65, 0.2262
JFIN: 90, 1.66, -30.07, 0.226
WORX: 90, 0.92, -32.54, 0.226
INZY: 90, 5.32, -26.96, 0.2258
VIEW: 90, 3.55, -26.09, 0.2253
BTCS: 90, 2.94, -20.68, 0.2247
TC: 90, 2.11, -31.65, 0.2247
BLCM: 90, 1.18, -29.17, 0.2246
ARRY: 90, 12.19, -29.2, 0.2246
PTIX: 90, 1.03, -31.12, 0.2246
EWEB: 90, 8.25, -14.92, 0.2242
FROG: 90, 24.75, -23.44, 0.2241
AMPG: 90, 2.89, -34.22, 0.2239
PHVS: 90, 12.55, -27.22, 0.2236
GBIO: 90, 5.42, -32.93, 0.2236
ATXS: 90, 4.0, -31.73, 0.2235
RPHM: 90, 6.59, -31.18, 0.2233
LGHL: 90, 0.98, -32.61, 0.2227
LIDR: 90, 4.01, -28.93, 0.2225
MBOT: 90, 6.3, -31.7, 0.2212
NVNO: 90, 4.85, -33.73, 0.2205
ANY: 90, 2.22, -35.3, 0.2204
AKUS: 90, 6.74, -26.14, 0.2202
MASS: 90, 18.63, -28.58, 0.2201
COCO: 90, 8.73, -33.4, 0.2199
APRE: 90, 2.19, -35.39, 0.2196
BLIN: 90, 1.67, -33.27, 0.2192
XCUR: 90, 0.15, -30.94, 0.2189
REEAW: 90, 0.66, -35.57, 0.2188
RLYB: 90, 7.44, -34.35, 0.2187
SVFA: 90, 9.32, -7.87, 0.2186
BTTX: 90, 4.07, -32.57, 0.2186
DOYU: 90, 1.78, -26.1, 0.2184
API: 90, 12.17, -30.82, 0.2183
FAMI: 90, 0.16, -36.12, 0.2176
MTC: 90, 0.5, -34.89, 0.2175
CYTO: 90, 1.51, -36.08, 0.2171
PBTS: 90, 0.41, -34.51, 0.2169
HUGE: 90, 0.73, -35.43, 0.2169
DSGN: 90, 15.37, -28.72, 0.2167
FMTX: 90, 10.99, -27.01, 0.2166
EVAX: 90, 3.18, -36.62, 0.2161
IMPL: 90, 6.35, -34.31, 0.216
SMFR: 90, 3.43, -28.29, 0.2157
EVLV: 90, 3.79, -23.14, 0.2156
ZSAN: 90, 0.35, -36.81, 0.2156
WALDW: 90, 0.88, -35.84, 0.2155
HAIAU: 90, 9.93, -0.74, 0.2153
GEVO: 90, 3.24, -35.67, 0.2153
CLEU: 90, 0.94, -34.59, 0.2149
QRMI: 90, 22.69, -4.2, 0.2145
MDGS: 90, 0.75, -32.78, 0.2143
WKSP: 90, 2.32, -8.17, 0.214
SNCRL: 90, 22.64, -4.12, 0.2136
SGBX: 90, 1.41, -36.49, 0.2136
CIFR: 90, 3.52, -27.45, 0.213
SIOX: 90, 0.96, -35.4, 0.2129
SURG: 90, 1.52, -35.83, 0.2125
XFOR: 90, 1.61, -37.84, 0.2125
RSLS: 90, 1.21, -36.69, 0.2123
RWLK: 90, 0.92, -35.94, 0.212
MYSZ: 90, 0.39, -36.48, 0.2119
CNEY: 90, 1.89, -37.21, 0.2113
SY: 90, 2.31, -27.86, 0.2108
VRPX: 90, 2.44, -30.53, 0.2107
NKTX: 90, 11.09, -33.5, 0.2107
REE: 90, 3.78, -32.33, 0.2106
BOCNU: 90, 9.88, -1.06, 0.2104
BON: 90, 3.31, -37.66, 0.2104
IPA: 90, 6.15, 11.98, 0.2097
HPLT: 90, 9.51, -2.37, 0.2094
AYRO: 90, 1.14, -36.95, 0.2092
CLRB: 90, 0.5, -36.4, 0.2079
SDC: 90, 1.72, -34.85, 0.2076
HOTH: 90, 0.49, -36.08, 0.2075
AZYO: 90, 4.58, -28.81, 0.2073
ARTL: 90, 0.38, -37.4, 0.2073
TTNP: 90, 0.75, -37.97, 0.2072
LOTZ: 90, 1.89, -20.88, 0.2068
VINP: 90, 8.91, -19.54, 0.2067
SPKAR: 90, 0.35, -20.28, 0.2066
INVO: 90, 2.29, -39.77, 0.2066
ITRM: 90, 0.29, -40.72, 0.2062
MOBQ: 90, 2.32, 6.05, 0.2061
ZNTEW: 90, 0.71, -35.78, 0.2058
RXRX: 90, 12.43, -36.15, 0.2053
SDACU: 90, 9.52, -4.81, 0.2051
EDTX: 90, 7.66, -30.65, 0.2048
BSCV: 90, 19.01, -2.92, 0.2047
BIOC: 90, 2.54, -38.77, 0.2046
TSIBU: 90, 9.48, -4.09, 0.2045
RGLS: 90, 0.23, -37.62, 0.2043
SLRX: 90, 0.35, -39.0, 0.2043
LIZI: 90, 1.23, -41.86, 0.204
GRIL: 90, 0.5, -38.47, 0.2039
MTP: 90, 0.77, -39.44, 0.2038
SINT: 90, 0.46, -37.12, 0.2033
CNSP: 90, 0.52, -36.81, 0.2027
TRVI: 90, 0.5, -37.72, 0.2023
ELDN: 90, 3.05, -39.35, 0.2022
WNDY: 90, 20.41, -12.65, 0.2021
LIDRW: 90, 0.57, -41.48, 0.202
TVACW: 90, 0.69, -38.03, 0.2016
FTCVW: 90, 0.82, -42.24, 0.2015
JFU: 90, 0.79, -39.57, 0.2013
MRM: 90, 4.71, -36.82, 0.2012
SPI: 90, 2.93, -29.17, 0.201
FBRX: 90, 1.45, -43.5, 0.2006
SVFD: 90, 3.49, -20.98, 0.2005
PRPO: 90, 1.14, -42.35, 0.2005
IPSC: 90, 10.74, -35.62, 0.2002
DSPC: 90, 15.51, -20.38, 0.1996
BBI: 90, 0.18, -33.47, 0.1993
ICVX: 90, 15.97, -42.53, 0.1989
TBLA: 90, 5.97, -25.79, 0.1985
UCL: 90, 3.24, -35.7, 0.1985
SEER: 90, 15.84, -36.89, 0.1984
BLZE: 90, 12.28, -42.36, 0.1983
CYT: 90, 7.87, -37.28, 0.1982
WINT: 90, 0.99, -41.19, 0.1981
BTWNW: 90, 0.64, -41.4, 0.1981
NRBO: 90, 0.86, -42.47, 0.198
AVIR: 90, 6.05, -45.7, 0.1978
GRNQ: 90, 0.44, -40.03, 0.1973
LVO: 90, 0.85, -43.34, 0.1962
BSJT: 90, 24.07, -2.31, 0.1959
ONCR: 90, 3.73, -36.63, 0.1959
HYMC: 90, 0.51, -28.44, 0.1958
ACHV: 90, 5.46, -38.47, 0.1957
ECOR: 90, 0.42, -43.06, 0.1957
SHIP: 90, 0.63, -41.68, 0.1955
GREEL: 90, 22.36, -6.86, 0.1953
NLSP: 90, 0.79, -42.76, 0.1952
HHGC: 90, 9.79, -0.87, 0.1951
MITC: 90, 4.15, -31.65, 0.1947
CD: 90, 4.42, -33.4, 0.1947
KNTE: 90, 13.3, -30.91, 0.1945
QUBT: 90, 3.82, 12.47, 0.1939
SONN: 90, 0.3, -40.91, 0.1939
ENNVU: 90, 9.59, -4.77, 0.1936
ORTX: 90, 0.87, -33.61, 0.1936
EDUT: 90, 7.91, -13.56, 0.1932
MITO: 90, 0.55, -41.91, 0.1924
LKCO: 90, 0.42, -44.27, 0.1924
RNAZ: 90, 1.66, -46.03, 0.192
DFFN: 90, 0.22, -43.81, 0.1917
SHCR: 90, 3.51, -29.23, 0.1916
HCDI: 90, 1.99, -32.46, 0.191
HEPA: 90, 0.81, -42.68, 0.1907
NAKD: 90, 3.91, -46.78, 0.1906
ELYM: 90, 7.14, -48.09, 0.1905
RMGCU: 90, 9.51, -3.94, 0.1904
ACVA: 90, 15.01, -25.95, 0.1903
REDU: 90, 0.36, -36.5, 0.1896
MKTWW: 90, 0.72, -42.55, 0.189
GROM: 90, 1.34, -29.31, 0.1889
NBTX: 90, 6.05, -29.77, 0.1881
KEJI: 90, 15.43, -13.69, 0.1877
PT: 90, 0.3, -45.66, 0.1877
HYPR: 90, 6.07, -15.46, 0.1875
OTRKP: 90, 8.19, -24.68, 0.1875
BLEUU: 90, 9.8, -2.08, 0.1872
VERO: 90, 1.18, -45.67, 0.187
POAI: 90, 0.67, -46.48, 0.1868
MNMD: 90, 1.63, 9.22, 0.1863
BTNB: 90, 8.9, -11.12, 0.1862
NVNOW: 90, 0.2, -23.84, 0.1855
SNES: 90, 0.65, -45.03, 0.1855
LMNL: 90, 0.64, -45.43, 0.1855
NBRV: 90, 0.39, -36.52, 0.1854
BMAQ: 90, 9.55, -2.25, 0.1852
EBON: 90, 0.64, -48.39, 0.185
OLK: 90, 13.69, -31.46, 0.1845
ORPH: 90, 1.72, -45.92, 0.1844
CMMB: 90, 4.4, -48.91, 0.1844
AUVI: 90, 1.77, -49.98, 0.1844
PYPD: 90, 4.36, -33.11, 0.1835
SNDL: 90, 0.4, -47.8, 0.1828
GRPH: 90, 8.22, -39.34, 0.1827
LMACW: 90, 1.14, -47.36, 0.1816
QLGN: 90, 0.76, -48.01, 0.1811
SANA: 90, 11.09, -38.83, 0.181
DAPP: 90, 14.43, -30.95, 0.1805
SRZN: 90, 4.63, -46.24, 0.1791
VSSYW: 90, 0.78, -53.8, 0.1791
BHAT: 90, 0.3, -42.29, 0.179
PPTA: 90, 3.23, -30.77, 0.1788
SECO: 90, 0.29, -32.17, 0.1787
HEXO: 90, 0.47, -49.63, 0.1786
ARBK: 90, 9.0, -42.41, 0.1773
IINN: 90, 3.1, -21.0, 0.177
BDSX: 90, 2.87, -42.59, 0.1766
LYRA: 90, 3.22, -36.51, 0.1765
MNPR: 90, 2.36, -43.36, 0.1764
OPGN: 90, 0.66, -50.91, 0.1763
PROG: 90, 1.27, -55.7, 0.1763
ONTX: 90, 1.64, -51.88, 0.1759
SGII: 90, 9.55, -3.11, 0.1747
PALI: 90, 0.93, -51.09, 0.1746
SGIIU: 90, 9.68, -3.32, 0.1742
SRRA: 90, 14.01, -54.08, 0.174
FNCH: 90, 7.16, -40.71, 0.1739
LUXAW: 90, 0.61, -43.53, 0.1736
SXTC: 90, 0.39, -53.02, 0.1735
BMBL: 90, 24.25, -34.69, 0.1729
VRAR: 90, 6.48, -52.24, 0.1728
EWTX: 90, 10.71, -39.67, 0.1727
HCICW: 90, 0.55, -51.69, 0.1726
ZENV: 90, 5.17, -36.09, 0.1719
LHDX: 90, 5.5, -52.69, 0.1716
SPRB: 90, 2.86, -49.67, 0.1714
PSTV: 90, 0.67, -53.48, 0.1714
GLBS: 90, 1.38, -57.67, 0.1711
PAVMW: 90, 0.12, -22.78, 0.1709
TPST: 90, 3.55, -48.89, 0.1705
VINO: 90, 1.33, -55.91, 0.1704
RNXT: 90, 3.01, -56.67, 0.1703
METX: 90, 0.17, -49.96, 0.1702
PIXY: 90, 0.92, -54.09, 0.17
CFIV: 90, 9.5, -2.77, 0.1697
ACXP: 90, 3.32, -42.74, 0.1693
RXST: 90, 7.39, -42.54, 0.1682
XBIOW: 90, 1.86, -7.68, 0.1681
KLXE: 90, 2.02, -50.69, 0.168
VYNE: 90, 0.65, -54.76, 0.1675
CTRM: 90, 0.88, -56.31, 0.1674
TBLTW: 90, 0.11, -21.11, 0.1661
DCTH: 90, 4.75, -59.72, 0.1657
AKYA: 90, 9.75, -39.95, 0.1656
WKME: 90, 15.1, -29.05, 0.1655
GMTX: 90, 2.06, -40.13, 0.1655
TEKKW: 90, 0.47, -47.03, 0.1654
IKNA: 90, 9.35, -48.38, 0.1651
CUEN: 90, 1.11, -30.11, 0.165
EBET: 90, 11.53, -47.47, 0.1648
ADTH: 90, 5.83, -19.76, 0.1647
VIVE: 90, 0.73, -51.5, 0.1643
DMAQ: 90, 9.73, -1.03, 0.1633
GHSI: 90, 0.43, -58.05, 0.1626
SLS: 90, 3.35, -60.05, 0.1619
IMRA: 90, 1.56, -46.64, 0.1613
EEIQ: 90, 2.07, -55.29, 0.1604
ANPC: 90, 0.69, -55.3, 0.1604
GNLN: 90, 0.6, -51.53, 0.1599
TBLD: 90, 17.39, -6.68, 0.1594
WISA: 90, 0.89, -54.57, 0.1591
PLTK: 90, 13.26, -27.75, 0.1585
SCPS: 90, 1.07, -54.88, 0.1585
BLI: 90, 12.63, -39.16, 0.1584
HTOO: 90, 5.62, -41.57, 0.1583
BGRY: 90, 3.57, -37.77, 0.1576
HLTH: 90, 9.01, -58.05, 0.1576
HNST: 90, 5.22, -48.05, 0.1571
XMTR: 90, 35.69, -44.95, 0.157
NOACW: 90, 0.3, -54.8, 0.1566
PSHG: 90, 2.43, -66.77, 0.1566
VISL: 90, 0.71, -66.45, 0.1563
ALTUW: 90, 0.35, -54.68, 0.1561
PHAR: 90, 6.8, -26.48, 0.156
ALPP: 90, 1.83, -10.12, 0.1556
VMAR: 90, 3.19, -44.38, 0.1555
TNXP: 90, 0.22, -62.83, 0.1553
ISO: 90, 5.03, -65.39, 0.1552
AVGR: 90, 0.28, -60.96, 0.1543
SLVR: 90, 9.33, -3.63, 0.1542
HYW: 90, 4.3, -30.2, 0.1536
OSAT: 90, 2.42, -50.24, 0.1535
LABP: 90, 3.24, -45.09, 0.1533
FTCI: 90, 4.99, -43.72, 0.153
NVCN: 90, 0.28, -63.28, 0.153
TERN: 90, 3.8, -57.28, 0.1529
HMCO: 90, 9.29, -5.21, 0.1524
YJ: 90, 0.43, -51.38, 0.1524
WNW: 90, 1.57, -64.03, 0.1522
LIXTW: 90, 0.12, -73.09, 0.1516
DHACU: 90, 9.84, -2.88, 0.1515
ENJY: 90, 3.44, -38.53, 0.1514
HCDIP: 90, 12.05, -28.42, 0.151
BDTX: 90, 3.57, -45.5, 0.151
NVIV: 90, 0.29, -59.42, 0.1508
MEAC: 90, 9.06, -8.17, 0.1505
IINNW: 90, 0.62, -44.56, 0.1505
ARIZU: 90, 9.77, -3.02, 0.1502
VRM: 90, 7.19, -41.96, 0.1502
HTOOW: 90, 1.11, -65.27, 0.1502
MOVE: 90, 2.1, -43.2, 0.1495
FORA: 90, 5.83, -50.17, 0.1493
DUO: 90, 0.28, -70.15, 0.1492
NSPR: 90, 1.69, -73.79, 0.1486
SQQQ: 90, 4.23, -36.14, 0.1484
JAGX: 90, 0.6, -70.57, 0.1479
FSRXU: 90, 9.37, -5.22, 0.1477
NCAC: 90, 9.33, -5.85, 0.1468
QTT: 90, 1.63, -55.58, 0.1468
HUIZ: 90, 0.91, -45.92, 0.1465
FLGC: 90, 1.01, -75.01, 0.1465
PEPL: 90, 9.27, -5.11, 0.1459
RCAT: 90, 1.52, -38.84, 0.1458
NVOS: 90, 0.92, -54.79, 0.1458
VTIQW: 90, 0.55, -51.77, 0.1451
PHIO: 90, 0.64, -59.64, 0.1451
KRKR: 90, 0.69, -52.17, 0.1441
BGRYW: 90, 0.5, -60.47, 0.1438
TRKA: 90, 0.69, -66.02, 0.1438
TBLT: 90, 0.22, -68.83, 0.1429
BRTX: 90, 2.54, -58.22, 0.1428
VVOS: 90, 1.5, -58.72, 0.1424
VIRI: 90, 3.27, -52.96, 0.1418
MYPSW: 90, 0.33, -62.38, 0.1411
DNAY: 90, 5.9, -58.22, 0.1408
EDTK: 90, 0.64, -49.16, 0.1406
ADTX: 90, 0.33, -69.36, 0.1403
SVFAW: 90, 0.83, -57.05, 0.1402
AYTU: 90, 0.77, -74.44, 0.1392
PYXS: 90, 6.46, -55.27, 0.1391
UGRO: 90, 19.17, 50.92, 0.1384
OTMO: 90, 2.78, -32.88, 0.1384
CMPI: 90, 1.96, -49.68, 0.138
VOR: 90, 7.45, -58.07, 0.1375
PRTG: 90, 13.23, 17.2, 0.1374
RCRT: 90, 2.25, -13.44, 0.1372
PEAR: 90, 3.64, -36.7, 0.137
CELZ: 90, 1.39, -42.92, 0.1367
HAPP: 90, 0.37, -43.57, 0.1361
PRFX: 90, 0.8, -57.69, 0.1342
HMCOW: 90, 0.46, -68.86, 0.1341
VLDRW: 90, 0.45, -72.99, 0.1341
THAC: 90, 9.56, -3.58, 0.134
MQ: 90, 11.55, -45.75, 0.133
SERA: 90, 4.84, -47.69, 0.1328
MOHO: 90, 0.24, -70.63, 0.1319
OLMA: 90, 5.37, -73.07, 0.1318
VEEE: 90, 2.8, -54.77, 0.1309
CLVRW: 90, 0.24, -82.46, 0.1308
EAR: 90, 2.61, -79.77, 0.1305
GTLB: 90, 59.91, -51.64, 0.13
GOCO: 90, 2.28, -52.39, 0.129
AVTE: 90, 5.74, -78.12, 0.1286
CNTA: 90, 7.9, -46.76, 0.128
LFST: 90, 5.63, -70.44, 0.1277
ELEV: 90, 3.35, -65.29, 0.1272
PTICW: 90, 0.38, -70.15, 0.1268
CTAQW: 90, 0.5, -49.73, 0.1264
SMAP: 90, 9.6, -2.24, 0.1257
MKD: 90, 0.11, -75.99, 0.125
COOLW: 90, 0.45, -57.21, 0.1247
UPC: 90, 0.96, -66.42, 0.1243
BPTS: 90, 3.55, -56.23, 0.1241
AMST: 90, 0.58, -63.49, 0.1237
SBTX: 90, 3.88, -59.46, 0.1231
BZFD: 90, 4.37, -27.7, 0.1209
ZINGU: 90, 9.81, -2.31, 0.1207
VBB: 90, 17.83, -38.34, 0.1207
FUSN: 90, 3.36, -36.91, 0.1205
TLMD: 90, 0.84, -47.43, 0.1204
CDRO: 90, 4.94, -22.59, 0.1194
GANX: 90, 3.63, -46.07, 0.119
CGNT: 90, 11.42, -30.08, 0.1189
AGRI: 90, 1.23, -76.14, 0.118
DIBS: 90, 6.87, -73.15, 0.1176
HAACW: 90, 0.53, -59.07, 0.1173
VMGAU: 90, 9.79, -2.55, 0.1171
CNTB: 90, 2.57, -83.94, 0.1169
BMEA: 90, 5.06, -54.51, 0.1162
LVTX: 90, 2.88, -59.8, 0.116
MXCT: 90, 6.2, -59.33, 0.1157
BXRX: 90, 0.13, -78.22, 0.1154
MYPS: 90, 2.77, -40.34, 0.115
CFIVW: 90, 0.51, -50.44, 0.1143
ENJYW: 90, 0.26, -85.11, 0.1136
VIACP: 90, 39.96, -25.25, 0.1134
DDI: 90, 11.19, -27.58, 0.1134
CLVR: 90, 1.88, -64.0, 0.1124
OB: 90, 9.9, -37.22, 0.1121
IPW: 90, 1.23, -74.82, 0.1113
THRN: 90, 3.57, -53.98, 0.1112
GMVD: 90, 0.94, -70.91, 0.1112
TRDA: 90, 9.57, -88.14, 0.1111
BRZE: 90, 42.45, -83.06, 0.1098
HYMCL: 90, 0.05, -114.89, 0.1098
WAVE: 90, 2.65, -80.46, 0.1096
UK: 90, 0.43, -57.23, 0.1094
AFIB: 90, 2.07, -67.33, 0.1094
MILE: 90, 1.26, -62.32, 0.1086
ABCL: 90, 8.33, -64.18, 0.1079
MTACW: 90, 0.32, -87.32, 0.1077
HOOD: 90, 9.36, -82.73, 0.1076
DICE: 90, 14.98, -64.75, 0.1075
VSTA: 90, 2.91, -45.61, 0.1067
SLHG: 90, 0.83, -66.6, 0.1064
AVAH: 90, 5.27, -32.82, 0.1056
IIIIW: 90, 0.32, -78.41, 0.1054
FLACW: 90, 0.31, -83.38, 0.1047
GLTO: 90, 2.08, -58.98, 0.1046
TGVCW: 90, 0.23, -82.16, 0.1038
KTTA: 90, 0.89, -116.82, 0.1038
GRAY: 90, 0.91, -90.52, 0.1037
SRAD: 90, 12.05, -49.62, 0.1035
BBLGW: 90, 0.4, -89.12, 0.1029
LBPS: 90, 3.5, -55.28, 0.1028
GRCL: 90, 3.27, -72.57, 0.1027
XOS: 90, 1.87, -52.1, 0.1024
NUWE: 90, 0.56, -100.23, 0.1018
LVOXU: 90, 3.74, -53.67, 0.1016
JUPW: 90, 0.46, -83.06, 0.1013
ROLLP: 90, 83.76, -27.46, 0.101
SLHGP: 90, 13.39, -39.98, 0.0995
DATSW: 90, 0.7, -123.59, 0.0992
SFET: 90, 0.38, -84.42, 0.0984
CRXT: 90, 1.43, -76.61, 0.0978
PHICW: 90, 0.31, -71.77, 0.0972
SONM: 90, 0.46, -92.82, 0.0967
INPX: 90, 0.27, -118.46, 0.096
TIRX: 90, 0.73, -137.47, 0.0956
SNSE: 90, 2.81, -72.46, 0.0954
HMPT: 90, 3.1, -43.54, 0.0952
KRBP: 90, 0.84, -81.57, 0.0917
KAVL: 90, 0.3, -136.21, 0.0906
TALK: 90, 1.26, -51.03, 0.0903
KROP: 90, 16.8, -18.03, 0.0895
AEI: 90, 0.25, -125.6, 0.0894
ALKT: 90, 13.68, -46.45, 0.087
RPID: 90, 5.39, -82.3, 0.0868
THRX: 90, 4.81, -130.55, 0.0867
IMPPP: 90, 13.3, -35.73, 0.0865
ZY: 90, 2.58, -153.35, 0.0862
OMIC: 90, 6.12, -75.75, 0.0859
LFACU: 90, 9.54, -4.99, 0.0857
VECT: 90, 2.59, -85.06, 0.0828
SEAT: 90, 7.44, -45.93, 0.0827
GAME: 90, 1.85, -70.63, 0.0826
BNIX: 90, 9.26, -5.99, 0.0822
MDWT: 90, 10.11, -56.8, 0.0809
QK: 90, 0.29, -79.72, 0.0808
UNCY: 90, 0.97, -102.45, 0.0807
WISH: 90, 1.55, -94.45, 0.08
DBTX: 90, 2.74, -72.41, 0.0795
HCWB: 90, 1.12, -113.51, 0.0792
ANGN: 90, 1.21, -113.38, 0.0789
TYRA: 90, 6.42, -114.63, 0.0788
ENCPU: 90, 9.8, -3.28, 0.0786
GBS: 90, 0.74, -102.42, 0.0778
ACHL: 90, 3.01, -73.49, 0.0771
DSP: 90, 4.95, -92.35, 0.076
TCRX: 90, 2.63, -83.49, 0.0752
SCOAW: 90, 0.36, -65.14, 0.0745
BCACW: 90, 0.26, -96.9, 0.0739
ADAG: 90, 4.42, -73.87, 0.0729
SGHT: 90, 10.44, -66.3, 0.0721
EXAI: 90, 9.38, -87.99, 0.0719
INAB: 90, 2.33, -96.53, 0.071
ADGI: 90, 3.06, -156.34, 0.0691
BOLT: 90, 2.03, -119.83, 0.0684
LBPH: 90, 3.01, -69.77, 0.0681
DH: 90, 15.52, -75.98, 0.068
BLCT: 90, 0.66, -99.49, 0.0675
NTRB: 90, 1.4, -153.75, 0.0668
EQRX: 90, 4.27, -38.57, 0.066
SNTG: 90, 0.48, -181.47, 0.0659
XRTX: 90, 0.84, -129.69, 0.0648
ATAI: 90, 3.97, -88.59, 0.0645
VHNAU: 90, 9.29, -6.59, 0.0642
CPARW: 90, 0.48, -86.13, 0.0625
LYEL: 90, 3.98, -79.11, 0.0623
HCVI: 90, 9.43, -2.46, 0.0616
SDH: 90, 0.67, -81.04, 0.0616
MTRY: 90, 9.67, -1.84, 0.0615
MTCR: 90, 0.28, -122.81, 0.0615
TOPS: 90, 0.29, -196.6, 0.059
NPCE: 90, 5.25, -70.89, 0.0586
POSH: 90, 8.7, -96.52, 0.0577
QLI: 90, 1.69, -61.62, 0.0561
ABVC: 90, 2.77, -29.2, 0.0552
XELA: 90, 0.84, -5.87, 0.055
